Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
71,0.832673,0,2.3836,-0,6.05186e-08,0,0,0,0,0,0,0.468451,0.65,-0.0252657,0.801614,0.953441,-0.12015,0.00142429,-4.63616e-05,-0.00010828,0.00142915,1.12977,0,0,0,0,9.71148
72,0.841355,0,2.40905,-0,6.05299e-08,0,0,0,0,0,0,0.453985,0.65,-0.0240997,0.793211,0.96362,-0.0997915,0.00144525,-4.05877e-05,-0.00012821,0.00145149,1.13005,0,0,0,0,9.74357
73,0.850764,0,2.43667,-0,6.05425e-08,0,0,0,0,0,0,0.440705,0.65,-0.0228498,0.785648,0.974668,-0.0776967,0.00146681,-3.30195e-05,-0.000150674,0.00147489,1.13036,0,0,0,0,9.76812
74,0.397526,0,1.12896,-0,6.01574e-08,0,0,0,0,0,0,0.39982,0.65,0.0174718,0.763323,0.451583,-1.12387,0.00249255,-0.000592937,0.000511707,0.00261271,1.12083,0,0,0,0,8.31926
75,0.413024,0,1.17194,-0,6.01173e-08,0,0,0,0,0,0,0.408221,0.65,0.018815,0.767788,0.468776,-1.08948,0.00232524,-0.000480351,0.000394465,0.00240688,1.11984,0,0,0,0,8.35497
76,0.439463,0,1.24807,-0,6.01573e-08,0,0,0,0,0,0,0.41782,0.65,0.0201793,0.772969,0.499227,-1.02858,0.0020907,-0.000355101,0.000307981,0.00214288,1.12083,0,0,0,0,8.27696
77,0.471077,0,1.34021,-0,6.02368e-08,0,0,0,0,0,0,0.428645,0.65,0.0215344,0.77891,0.536083,-0.954865,0.00181509,-0.000223816,0.000228435,0.00184305,1.12279,0,0,0,0,8.05387
78,0.514751,0,1.46643,-0,6.02976e-08,0,0,0,0,0,0,0.440705,0.65,0.0228498,0.785648,0.586571,-0.853889,0.00160382,-0.000102382,0.000169118,0.00161596,1.1243,0,0,0,0,7.97723
79,0.563397,0,1.60709,-0,6.03563e-08,0,0,0,0,0,0,0.453985,0.65,0.0240997,0.793211,0.642836,-0.741359,0.00144555,-2.01024e-05,0.000127043,0.00145127,1.12575,0,0,0,0,7.98749
80,0.599264,0,1.71074,-0,6.03924e-08,0,0,0,0,0,0,0.468451,0.65,0.0252657,0.801614,0.684297,-0.658439,0.00137864,9.23081e-06,0.000102023,0.00138244,1.12664,0,0,0,0,8.11564
81,0.616204,0,1.7591,-0,6.03934e-08,0,0,0,0,0,0,0.484052,0.65,0.0263351,0.810864,0.703641,-0.619749,0.00139977,2.96618e-06,8.80501e-05,0.00140254,1.12666,0,0,0,0,8.35845
82,0.619741,0,1.76826,-0,6.03693e-08,0,0,0,0,0,0,0.500723,0.65,0.0272988,0.820956,0.707304,-0.612424,0.00145936,-1.79344e-05,7.77515e-05,0.00146154,1.12607,0,0,0,0,8.62062
83,0.617298,0,1.7603,-0,6.03437e-08,0,0,0,0,0,0,0.518383,0.65,0.0281472,0.831873,0.704118,-0.618795,0.00150629,-4.06887e-05,6.66686e-05,0.00150831,1.12544,0,0,0,0,8.79126
84,0.76602,0,2.18917,-0,6.04432e-08,0,0,0,0,0,0,0.660923,0.65,-0.0291874,0.927454,0.87567,-0.275692,0.00129247,-6.27433e-05,4.01159e-05,0.00129461,1.1279,0,0,0,0,9.24999
85,0.765486,0,2.18755,-0,6.04411e-08,0,0,0,0,0,0,0.63937,0.65,-0.029729,0.912238,0.875019,-0.276993,0.00132471,-7.20308e-05,2.4957e-05,0.0013269,1.12785,0,0,0,0,9.34854
86,0.768602,0,2.19653,-0,6.04426e-08,0,0,0,0,0,0,0.618001,0.65,-0.0300093,0.8974,0.87861,-0.269811,0.00134893,-7.71224e-05,9.00349e-06,0.00135116,1.12788,0,0,0,0,9.43346
87,0.774572,0,2.21383,-0,6.04477e-08,0,0,0,0,0,0,0.596947,0.65,-0.030039,0.883034,0.885534,-0.255964,0.00136448,-7.81559e-05,-6.825e-06,0.00136673,1.12801,0,0,0,0,9.50174
