"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         844,      -8.850250558,      -5.982676759,      -5.932570211,      -5.931613565,      -3.368959931
          0,           0,         845,      -8.863791359,      -5.988968515,      -5.939930802,      -5.937451049,      -3.382748722
          0,           0,         846,      -8.878938795,      -5.997865809,      -5.948003235,      -5.944002238,      -3.398292126
          0,           0,         847,      -8.895421378,      -6.009322089,      -5.956730071,      -5.951270037,      -3.415319948
          0,           0,         848,      -8.912890168,      -6.023253774,      -5.966029512,      -5.959232215,      -3.433478727
          0,           0,         849,      -8.930913688,      -6.039530798,      -5.975799595,      -5.967844722,      -3.452323149
          0,           0,         850,      -8.948984382,      -6.057960331,      -5.985924836,      -5.977046764,      -3.471318162
          0,           0,         851,      -8.966544743,      -6.078263732,      -5.996279932,      -5.986761938,      -3.489861218
          0,           0,         852,      -8.983026888,      -6.100051617,      -6.006709054,       -5.99687606,      -3.507320299
          0,           0,         853,      -8.997867319,      -6.122803305,      -6.016996522,      -6.007205944,      -3.523054186
          0,           0,         854,       -9.01052134,      -6.145838011,      -6.026910291,      -6.017531761,      -3.536438441
          0,           0,         855,       -9.02053144,      -6.168287528,      -6.036251906,      -6.027642987,      -3.546945841
          0,           0,         856,      -9.027587938,      -6.189106014,      -6.044857573,      -6.037346065,      -3.554220091
          0,           0,         857,      -9.031577418,      -6.207137254,      -6.052603009,      -6.046469207,      -3.558133097
          0,           0,         858,      -9.032626933,      -6.221262481,      -6.059417102,      -6.054873713,      -3.558830263
          0,           0,         859,      -9.031117703,       -6.23061909,      -6.065290755,      -6.062464587,      -3.556738277
          0,           0,         860,      -9.027638404,      -6.234819899,      -6.070275333,      -6.069195237,       -3.55250734
          0,           0,         861,      -9.022891761,      -6.234070685,      -6.074474397,      -6.075067812,        -3.5469061
          0,           0,         862,      -9.017602535,      -6.229125147,      -6.078033842,      -6.080131915,      -3.540719439
          0,           0,         863,      -9.012450752,      -6.221102072,      -6.081130272,      -6.084480696,      -3.534675975
          0,           0,         864,      -9.008028548,      -6.211251431,        -6.0839573,      -6.088243412,      -3.529403707
          0,           0,         865,      -9.004818039,       -6.20075708,      -6.086711717,      -6.091575648,      -3.525409891
          0,           0,         866,      -9.003183914,      -6.190619488,      -6.089581564,      -6.094648403,      -3.523076814
          0,           0,         867,      -9.003380743,      -6.181615841,      -6.092737316,      -6.097637598,      -3.522671801
          0,           0,         868,      -9.005569191,      -6.174311444,      -6.096326309,      -6.100714861,      -3.524365434
          0,           0,         869,      -9.009831077,      -6.169095339,      -6.100469351,      -6.104039741,      -3.528247777
          0,           0,         870,      -9.016186495,      -6.166221569,      -6.105259708,      -6.107754155,      -3.534346151
          0,           0,         871,      -9.024603669,      -6.165845841,      -6.110762768,       -6.11197842,      -3.542635458
          0,           0,         872,      -9.035003759,      -6.168054166,      -6.117016655,      -6.116808996,      -3.553043184
          0,           0,         873,      -9.047259057,      -6.172882805,      -6.124033534,      -6.122318011,      -3.565447608
          0,           0,         874,      -9.061185887,      -6.180329912,      -6.131802596,      -6.128555306,      -3.579670498
          0,           0,         875,      -9.076534947,      -6.190357922,       -6.14029318,      -6.135550852,      -3.595466222
          0,           0,         876,       -9.09299128,      -6.202886832,      -6.149446661,      -6.143305885,      -3.612518424
          0,           0,         877,      -9.110182092,        -6.2177921,      -6.159156884,      -6.151772361,      -3.630443402
          0,           0,         878,      -9.127662114,      -6.234909694,      -6.169283464,      -6.160863509,      -3.648774828
          0,           0,         879,      -9.144905789,      -6.254017809,      -6.179676305,      -6.170475936,      -3.666954074
          0,           0,         880,      -9.161340032,      -6.274805256,      -6.190170837,      -6.180486745,      -3.684358163
          0,           0,         881,      -9.176385259,      -6.296841169,      -6.200586377,      -6.190750599,      -3.700341469
          0,           0,         882,      -9.189499164,      -6.319543613,       -6.21073371,      -6.201102072,      -3.714286254
          0,           0,         883,      -9.200222959,      -6.342154902,      -6.220425209,      -6.211360192,      -3.725660342
          0,           0,         884,       -9.20822255,      -6.363735902,      -6.229487121,      -6.221336746,      -3.734072394
          0,           0,         885,      -9.213325966,      -6.383201093,      -6.237773916,      -6.230849157,      -3.739320148
          0,           0,         886,      -9.215563425,      -6.399420669,      -6.245183699,       -6.23973675,      -3.741434642
          0,           0,         887,      -9.215197115,       -6.41140002,      -6.251670918,      -6.247876092,      -3.740706419
          0,           0,         888,      -9.212704557,      -6.418499246,      -6.257250487,      -6.255189696,      -3.737660828
          0,           0,         889,      -9.208710433,      -6.420606217,      -6.261993632,      -6.261648583,      -3.732979889
          0,           0,         890,      -9.203901552,      -6.418178534,      -6.266019855,      -6.267272214,      -3.727407679
          0,           0,         891,      -9.198955475,      -6.412133623,      -6.269486718,      -6.272126721,      -3.721671804
          0,           0,         892,      -9.194490667,      -6.403641475,      -6.272577231,      -6.276319736,      -3.716430185
          0,           0,         893,      -9.191031779,      -6.393908346,      -6.275485606,      -6.279991615,      -3.712237027
          0,           0,         894,      -9.188994297,      -6.384019145,      -6.278404236,      -6.283305035,      -3.709529538
          0,           0,         895,      -9.188683464,      -6.374858632,      -6.281513099,       -6.28643391,      -3.708629381
          0,           0,         896,      -9.190304534,      -6.367096988,      -6.284972154,      -6.289553065,      -3.709754887
          0,           0,         897,      -9.193977314,      -6.361212638,      -6.288916482,      -6.292829295,       -3.71303681
          0,           0,         898,      -9.199753259,      -6.357529998,      -6.293453894,      -6.296414446,      -3.718536146
          0,           0,         899,      -9.207628877,       -6.35625777,      -6.298663929,      -6.300440368,      -3.726257917
          0,           0,         900,      -9.217551565,      -6.357520812,      -6.304597562,      -6.305015232,      -3.736157361
          0,           0,         901,      -9.229422944,      -6.361383992,      -6.311277497,      -6.310221378,      -3.748143144
          0,           0,         902,      -9.243093063,       -6.36786772,      -6.318698284,      -6.316113992,      -3.762071544
          0,           0,         903,      -9.258354117,      -6.376956502,      -6.326827015,      -6.322720897,      -3.777739115
          0,           0,         904,      -9.274929415,      -6.388601144,      -6.335604352,      -6.330043135,      -3.794870212
          0,           0,         905,      -9.292464278,      -6.402715004,      -6.344946777,      -6.338056706,      -3.813105141
          0,           0,         906,      -9.310521372,      -6.419163918,      -6.354750819,      -6.346715968,      -3.831991899
          0,           0,         907,      -9.328587675,      -6.437749557,      -6.364899602,      -6.355958492,       -3.85098892
          0,           0,         908,      -9.346102652,      -6.458185918,      -6.375266079,      -6.365705662,      -3.869489248
          0,           0,         909,      -9.362497268,      -6.480074237,      -6.385692324,      -6.375840515,      -3.886858551
          0,           0,         910,       -9.37720899,      -6.502881945,      -6.395962317,      -6.386178364,      -3.902455818
          0,           0,         911,      -9.389697655,      -6.525913901,      -6.405844853,      -6.396498877,      -3.915661289
          0,           0,         912,      -9.399513869,      -6.548286631,      -6.415142287,      -6.406591069,      -3.925956943
          0,           0,         913,      -9.406360108,      -6.568941449,       -6.42369276,      -6.416261859,      -3.933000593
          0,           0,         914,      -9.410138585,      -6.586717307,       -6.43137536,      -6.425341161,      -3.936682326
          0,           0,         915,      -9.410994649,      -6.600505101,      -6.438123386,      -6.433693194,      -3.937168022
          0,           0,         916,      -9.409327288,       -6.60947038,      -6.443932422,      -6.441226535,      -3.934903756
          0,           0,         917,      -9.405736928,      -6.613268481,      -6.448858051,      -6.447898168,      -3.930552256
          0,           0,         918,      -9.400930103,      -6.612151227,      -6.453007311,      -6.453713757,      -3.924885961
          0,           0,         919,      -9.395630607,      -6.606909124,      -6.456528918,      -6.458726287,      -3.918688107
          0,           0,         920,      -9.390513448,        -6.5986808,      -6.459601268,      -6.463031821,      -3.912681467
          0,           0,         921,       -9.38616387,      -6.588718702,      -6.462418738,      -6.466761942,      -3.907486194
          0,           0,         922,      -9.383055698,      -6.578196842,      -6.465177939,      -6.470073716,      -3.903600698
          0,           0,         923,      -9.381544333,      -6.568099826,      -6.468065804,      -6.473138739,      -3.901397505
          0,           0,         924,      -9.381878678,      -6.559188065,      -6.471251446,      -6.476133021,       -3.90113805
          0,           0,         925,      -9.384212273,      -6.552011991,      -6.474880222,      -6.479227441,      -3.902985583
          0,           0,         926,      -9.388621587,      -6.546948702,      -6.479070919,      -6.482580319,      -3.907024729
          0,           0,         927,      -9.395122826,      -6.544243206,       -6.48391471,      -6.486332126,      -3.913278874
          0,           0,         928,      -9.403680312,      -6.544044648,       -6.48947491,      -6.490601397,      -3.921718956
          0,           0,         929,      -9.414211816,       -6.54643432,      -6.495787643,      -6.495482768,      -3.932268952
          0,           0,         930,      -9.426585801,      -6.551444976,      -6.502863193,       -6.50104656,      -3.944803382
          0,           0,         931,      -9.440613339,       -6.55907176,      -6.510689053,      -6.507340953,      -3.959138486
          0,           0,         932,      -9.456040013,      -6.569274042,      -6.519233007,      -6.514394289,      -3.975023267
          0,           0,         933,      -9.472546295,      -6.581968222,      -6.528433643,         -6.522205,       -3.99213616
          0,           0,         934,      -9.489754874,      -6.597026528,      -6.538181418,      -6.530721444,      -4.010088092
          0,           0,         935,      -9.507214706,      -6.614281371,      -6.548334557,      -6.539854975,      -4.028406057
          0,           0,         936,      -9.524395521,      -6.633505332,      -6.558741992,      -6.549500885,      -4.046525534
          0,           0,         937,      -9.540722804,      -6.654379631,      -6.569237832,      -6.559534506,      -4.063820804
          0,           0,         938,      -9.555619066,      -6.676463686,      -6.579640338,      -6.569808888,      -4.079647371
          0,           0,         939,      -9.568547742,      -6.699164241,       -6.58976003,      -6.580157207,      -4.093393054
          0,           0,         940,      -9.579058518,      -6.721711416,      -6.599409742,      -6.590397643,      -4.104535131
          0,           0,         941,      -9.586828577,      -6.743155456,      -6.608417227,      -6.600341881,      -4.112695418
          0,           0,         942,      -9.591700329,      -6.762405601,      -6.616639676,      -6.609808408,      -4.117688472
          0,           0,         943,      -9.593720331,      -6.778337532,       -6.62397894,      -6.618638909,      -4.119564072
          0,           0,         944,      -9.593168525,       -6.78997727,      -6.630394016,      -6.626713261,      -4.118632608
          0,           0,         945,      -9.590535143,      -6.796719679,      -6.635904273,      -6.633957671,      -4.115432898
          0,           0,         946,      -9.586453281,      -6.798493803,       -6.64058503,      -6.640346969,      -4.110655759
          0,           0,         947,      -9.581611064,      -6.795794023,      -6.644559164,      -6.645904464,       -4.10504609
          0,           0,         948,       -9.57668212,      -6.789560687,      -6.647986622,      -6.650699677,      -4.099326707
          0,           0,         949,      -9.572278273,      -6.780970344,      -6.651051903,      -6.654843101,      -4.094148179
          0,           0,         950,      -9.568917013,      -6.771222602,      -6.653949614,        -6.6584773,      -4.090056686
          0,           0,         951,      -9.567004551,       -6.76138823,      -6.656871556,      -6.661766137,      -4.087479669
          0,           0,         952,      -9.566837144,      -6.752335627,      -6.659996382,      -6.664883856,      -4.086729519
          0,           0,         953,      -9.568613456,      -6.744719851,      -6.663482443,      -6.668005046,      -4.088017739
          0,           0,         954,      -9.572447622,      -6.739006979,      -6.667462901,      -6.671295612,      -4.091469292
          0,           0,         955,      -9.578387416,      -6.735512232,      -6.672043564,      -6.674906102,      -4.097141361
          0,           0,         956,      -9.586423395,      -6.734437435,      -6.677301677,      -6.678966525,      -4.105033131
          0,           0,         957,      -9.596500326,      -6.735902855,      -6.683286194,      -6.683583229,      -4.115096919
          0,           0,         958,      -9.608515778,      -6.739969846,      -6.690017686,      -6.688836556,      -4.127237365
          0,           0,         959,       -9.62231683,      -6.746656346,      -6.697488738,      -6.694779682,      -4.141307891
          0,           0,         960,      -9.637689968,      -6.755944535,      -6.705664344,      -6.701438335,      -4.157098946
          0,           0,         961,      -9.654352734,      -6.767782934,      -6.714483224,       -6.70881155,      -4.174328908
          0,           0,         962,      -9.671945213,      -6.782081736,      -6.723860332,      -6.716873706,      -4.192632198
          0,           0,         963,      -9.690022615,      -6.798702823,      -6.733691079,      -6.725577758,      -4.211548595
          0,           0,         964,      -9.708068302,      -6.817442176,      -6.743858311,      -6.734860664,      -4.230531511
          0,           0,         965,       -9.72551942,      -6.838006049,      -6.754234242,      -6.744642443,      -4.248970616
          0,           0,         966,      -9.741807918,      -6.859986381,      -6.764655765,      -6.754800477,       -4.26623095
          0,           0,         967,      -9.756370923,      -6.882839997,      -6.774901228,      -6.765143386,      -4.281670765
          0,           0,         968,      -9.768671566,      -6.905858217,      -6.784741588,      -6.775450816,      -4.294673898
          0,           0,         969,      -9.778270682,      -6.928143292,      -6.793983328,      -6.785514017,      -4.304733952
          0,           0,         970,       -9.78488494,      -6.948625127,      -6.802467705,      -6.795142095,      -4.311525195
          0,           0,         971,       -9.78843278,      -6.966139971,      -6.810077477,      -6.804167142,       -4.31495634
          0,           0,         972,      -9.789080718,      -6.979590854,       -6.81675052,      -6.812456618,      -4.315216617
          0,           0,         973,      -9.787244354,      -6.988173108,      -6.822487175,      -6.819922527,      -4.312770174
          0,           0,         974,      -9.783535548,      -6.991585071,      -6.827347142,       -6.82652556,      -4.308291976
          0,           0,         975,      -9.778664981,      -6.990123104,      -6.831440919,      -6.832275029,       -4.30255817
          0,           0,         976,      -9.773356236,      -6.984612144,      -6.834919951,      -6.837227385,      -4.296351071
          0,           0,         977,      -9.768277436,      -6.976207615,      -6.837964187,      -6.841481657,      -4.290385574
          0,           0,         978,      -9.764006185,      -6.966162179,      -6.840768648,      -6.845171666,      -4.285273391
          0,           0,         979,       -9.76100674,      -6.955638598,      -6.843529433,      -6.848455936,      -4.281502829
          0,           0,         980,      -9.759626822,      -6.945605093,      -6.846432446,      -6.851506763,      -4.279438122
          0,           0,         981,      -9.760107741,      -6.936805548,      -6.849645097,      -6.854500188,       -4.27933306
          0,           0,         982,       -9.76259485,      -6.929775935,      -6.853310732,      -6.857606133,      -4.281342376
          0,           0,         983,      -9.767162115,      -6.924881992,      -6.857546251,      -6.860982081,      -4.285548289
          0,           0,         984,       -9.77382011,      -6.922360485,      -6.862440614,      -6.864766759,      -4.291968412
          0,           0,         985,        -9.7825306,      -6.922354693,      -6.868055119,      -6.869077122,      -4.300571076
          0,           0,         986,      -9.793208124,      -6.924941536,      -6.874424017,      -6.874005972,        -4.3112771
          0,           0,         987,       -9.80571777,      -6.930150958,      -6.881555741,      -6.879622027,      -4.323957547
          0,           0,         988,      -9.819865441,      -6.937975681,      -6.889436371,      -6.885971852,      -4.338423534
          0,           0,         989,      -9.835391042,      -6.948371894,      -6.898032036,      -6.893082324,      -4.354418119
          0,           0,         990,      -9.851971767,      -6.961252787,      -6.907278163,      -6.900948443,      -4.371615848
          0,           0,         991,      -9.869224267,       -6.97648767,      -6.917061556,      -6.909514633,       -4.38962089
          0,           0,         992,      -9.886692665,      -6.993905714,      -6.927239632,      -6.918691033,      -4.407954705
          0,           0,         993,      -9.903841731,      -7.013273811,      -6.937660709,      -6.928371832,      -4.426046479
          0,           0,         994,      -9.920094434,        -7.0342652,       -6.94815755,      -6.938430699,      -4.443266825
          0,           0,         995,      -9.934874972,      -7.056428803,      -6.958547684,       -6.94871923,      -4.458971938
          0,           0,         996,      -9.947650085,      -7.079158583,      -6.968641327,      -6.959069251,      -4.472552835
          0,           0,         997,      -9.957978067,      -7.101670399,      -6.978252125,      -6.969298092,      -4.483495876
          0,           0,         998,      -9.965546818,      -7.123001081,      -6.987209425,      -6.979217522,      -4.491435507
          0,           0,         999,      -9.970211132,      -7.142051613,      -6.995373184,      -6.988647222,       -4.49620091
          0,           0,        1000,      -9.972034142,      -7.157700545,      -7.002649133,      -6.997430899,      -4.497860402
          0,           0,        1001,      -9.971313957,      -7.168992917,      -7.009000746,      -7.005451828,      -4.496744422
          0,           0,        1002,      -9.968554024,      -7.175358589,      -7.014451644,      -7.012639539,      -4.493406097
          0,           0,        1003,      -9.964393415,      -7.176769894,      -7.019080647,      -7.018972313,      -4.488542301
          0,           0,        1004,       -9.95952114,      -7.173760837,      -7.023013667,      -7.024476697,      -4.482898644
          0,           0,        1005,      -9.954611214,      -7.167298706,      -7.026413161,      -7.029225562,      -4.477197677
          0,           0,        1006,      -9.950266343,       -7.15856965,      -7.029464382,      -7.033331784,      -4.472080054
          0,           0,        1007,      -9.946997283,      -7.148769028,       -7.03236228,      -7.036939899,      -4.468084649
          0,           0,        1008,      -9.945202025,      -7.138954517,      -7.035297889,      -7.040214865,      -4.465630058
          0,           0,        1009,      -9.945170817,      -7.129978859,      -7.038448794,      -7.043331442,      -4.465022546
          0,           0,        1010,      -9.947093794,      -7.122481945,       -7.04197136,      -7.046463643,      -4.466464664
          0,           0,        1011,      -9.951081433,      -7.116917195,      -7.045996964,      -7.049776648,      -4.470077733
          0,           0,        1012,      -9.957173785,      -7.113589929,      -7.050629077,       -7.05341928,      -4.475911168
          0,           0,        1013,      -9.965359164,      -7.112694848,      -7.055942974,      -7.057520173,      -4.483961722
          0,           0,        1014,      -9.975582086,      -7.114346894,      -7.061985738,      -7.062184075,       -4.49418156
          0,           0,        1015,      -9.987733788,      -7.118603853,      -7.068775574,      -7.067488994,       -4.50646866
          0,           0,        1016,      -10.00165796,      -7.125480541,      -7.076303117,       -7.07348624,       -4.52067312
          0,           0,        1017,       -10.0171349,      -7.134956471,      -7.084531183,      -7.080199464,      -4.536579166
          0,           0,        1018,      -10.03387891,      -7.146977455,      -7.093396769,      -7.087625854,      -4.553901209
          0,           0,        1019,      -10.05152101,       -7.16145064,       -7.10281299,      -7.095737836,       -4.57226437
          0,           0,        1020,      -10.06961332,      -7.178233358,      -7.112673865,      -7.104487031,      -4.591204147
          0,           0,        1021,      -10.08763282,      -7.197116075,      -7.122861166,       -7.11380865,      -4.610166925
          0,           0,        1022,      -10.10501562,      -7.217797283,       -7.13324526,      -7.123620636,         -4.628539
          0,           0,        1023,      -10.12119272,       -7.23985965,      -7.143660246,      -7.133796919,      -4.645683989
          0,           0,        1024,      -10.13560399,      -7.262748399,      -7.153883538,      -7.144143728,      -4.660961774
          0,           0,        1025,      -10.14771719,      -7.285741194,      -7.163687179,      -7.154440279,      -4.673761896
          0,           0,        1026,      -10.15710208,      -7.307926489,      -7.172879072,      -7.164478172,      -4.683588073
          0,           0,        1027,      -10.16348892,      -7.328223783,      -7.181302663,      -7.174067284,      -4.690130495
          0,           0,        1028,      -10.16681405,       -7.34546794,      -7.188844735,       -7.18304176,      -4.693317909
          0,           0,        1029,      -10.16726197,      -7.358575655,      -7.195447421,      -7.191272214,      -4.693360134
          0,           0,        1030,      -10.16526676,      -7.366773999,      -7.201115829,      -7.198674346,      -4.690741021
          0,           0,        1031,      -10.16144903,      -7.369804125,      -7.205913793,      -7.205212347,      -4.686144982
          0,           0,        1032,      -10.15652501,      -7.368006268,      -7.209955269,      -7.210899398,      -4.680353365
          0,           0,        1033,      -10.15121146,      -7.362237301,      -7.213394206,      -7.215795161,      -4.674141258
          0,           0,        1034,      -10.14617357,      -7.353667716,      -7.216412414,      -7.220001634,      -4.668219592
          0,           0,        1035,      -10.14198012,      -7.343548533,      -7.219205439,      -7.223654854,      -4.663189907
          0,           0,        1036,      -10.13909104,       -7.33303091,      -7.221969368,      -7.226915234,      -4.659535879
          0,           0,        1037,      -10.13784347,      -7.323066437,      -7.224888874,      -7.229955451,      -4.657610673
          0,           0,        1038,      -10.13846716,      -7.314382215,      -7.228129316,      -7.232951002,       -4.65765614
          0,           0,        1039,      -10.14110762,      -7.307500328,        -7.2318327,      -7.236071663,      -4.659827434
          0,           0,        1040,      -10.14582991,      -7.302775319,      -7.236113587,      -7.239473386,      -4.664197528
          0,           0,        1041,      -10.15264117,      -7.300435988,      -7.241058954,      -7.243293265,      -4.670780497
          0,           0,        1042,      -10.16150057,      -7.300619819,       -7.24672804,      -7.247646696,      -4.679542161
          0,           0,        1043,      -10.17231653,      -7.303399617,      -7.253152885,      -7.252624472,      -4.690397377
          0,           0,        1044,      -10.18495084,       -7.30880208,      -7.260340255,      -7.258293427,      -4.703213698
          0,           0,        1045,      -10.19920605,      -7.316817162,      -7.268274664,      -7.264698936,      -4.717798448
          0,           0,        1046,      -10.21481772,      -7.327398496,       -7.27692074,      -7.271865952,      -4.733890213
          0,           0,        1047,      -10.23145678,      -7.340455734,      -7.286210743,      -7.279786257,      -4.751156876
          0,           0,        1048,      -10.24873578,      -7.355854979,      -7.296028037,       -7.28840104,      -4.769197666
          0,           0,        1049,      -10.26619215,      -7.373422012,      -7.306229142,      -7.297618527,      -4.787526325
          0,           0,        1050,      -10.28328534,      -7.392917685,       -7.31666126,      -7.307331551,      -4.805565602
          0,           0,        1051,      -10.29944017,      -7.414007208,      -7.327156202,      -7.317412296,      -4.822686379
          0,           0,        1052,        -10.314081,      -7.436229292,      -7.337530181,      -7.327710682,      -4.838244503
          0,           0,        1053,      -10.32667984,      -7.458965371,      -7.347593447,      -7.338057058,      -4.851635923
          0,           0,        1054,      -10.33680346,      -7.481418323,      -7.357160312,      -7.348268127,      -4.862356855
          0,           0,        1055,      -10.34415247,      -7.502613422,      -7.366061982,        -7.3581556,      -4.870056009
          0,           0,        1056,      -10.34859282,      -7.521445812,      -7.374160882,      -7.367540309,      -4.874576165
          0,           0,        1057,       -10.3502104,      -7.536800148,      -7.381367353,      -7.376268904,      -4.876010779
          0,           0,        1058,      -10.34931142,      -7.547742965,      -7.387648687,      -7.384226999,      -4.874700163
          0,           0,        1059,      -10.34641771,       -7.55374043,      -7.393033082,      -7.391348467,      -4.871215866
          0,           0,        1060,      -10.34217961,      -7.554807547,      -7.397603856,      -7.397615699,      -4.866267244
          0,           0,        1061,        -10.337283,      -7.551515708,      -7.401489667,      -7.403058463,       -4.86059596
          0,           0,        1062,      -10.33239559,      -7.544855035,      -7.404854896,      -7.407752756,       -4.85491738
          0,           0,        1063,      -10.32811507,      -7.536018249,      -7.407886113,      -7.411814147,      -4.849866421
          0,           0,        1064,      -10.32494384,      -7.526193214,      -7.410778558,      -7.415389314,      -4.845973418
          0,           0,        1065,      -10.32327092,      -7.516424233,      -7.413722451,       -7.41864426,      -4.843646815
          0,           0,        1066,      -10.32338109,      -7.507547443,      -7.416894364,      -7.421754124,      -4.843187096
          0,           0,        1067,       -10.3254608,      -7.500188174,      -7.420449085,      -7.424892884,      -4.844793472
          0,           0,        1068,      -10.32960665,      -7.494787423,      -7.424515141,      -7.428223768,      -4.848572862
          0,           0,        1069,      -10.33586079,      -7.491641177,      -7.429194397,      -7.431895462,      -4.854577182
          0,           0,        1070,      -10.34420224,       -7.49093754,      -7.434559717,      -7.436033589,      -4.862793136
          0,           0,        1071,      -10.35457656,      -7.492786659,      -7.440656596,      -7.440741798,       -4.87317427
          0,           0,        1072,      -10.36686865,      -7.497242909,      -7.447500704,      -7.446095735,      -4.885612297
          0,           0,        1073,      -10.38092096,      -7.504318358,      -7.455080812,      -7.452145205,      -4.899955727
          0,           0,        1074,      -10.39650561,      -7.513990374,      -7.463357666,      -7.458911226,      -4.915980607
          0,           0,        1075,      -10.41333195,      -7.526201738,      -7.472266344,      -7.466389363,      -4.933396357
          0,           0,        1076,      -10.43102916,      -7.540857154,      -7.481718645,      -7.474550501,       -4.95182478
          0,           0,        1077,      -10.44913771,      -7.557808798,      -7.491607379,      -7.483344802,      -4.970789723
          0,           0,        1078,      -10.46713494,      -7.576841935,      -7.501813761,      -7.492706784,      -4.989735678
          0,           0,        1079,      -10.48445222,      -7.597646886,       -7.51220718,      -7.502552533,      -5.008043993
          0,           0,        1080,      -10.50052158,      -7.619796331,      -7.522616702,      -7.512750116,      -5.025077133
          0,           0,        1081,      -10.51478304,      -7.642724958,      -7.532815463,        -7.5231012,      -5.040195791
          0,           0,        1082,      -10.52670963,      -7.665695972,      -7.542578466,      -7.533385168,       -5.05279369
          0,           0,        1083,      -10.53588115,      -7.687783617,      -7.551717177,      -7.543395564,      -5.062387626
          0,           0,        1084,      -10.54204299,       -7.70789682,      -7.560077746,      -7.552944027,      -5.068684003
          0,           0,        1085,      -10.54514517,      -7.724869172,      -7.567550496,      -7.561867178,       -5.07162842
          0,           0,        1086,      -10.54539661,      -7.737632158,      -7.574082388,      -7.570038445,      -5.071456469
          0,           0,        1087,      -10.54324503,      -7.745444347,      -7.579683213,      -7.577377352,      -5.068668132
          0,           0,        1088,      -10.53931774,      -7.748091272,      -7.584420204,      -7.583850907,      -5.063954283
          0,           0,        1089,      -10.53434194,      -7.745956301,      -7.588411842,      -7.589477098,      -5.058107374
          0,           0,        1090,      -10.52902917,      -7.739929544,      -7.591813601,       -7.59431813,      -5.051896147
          0,           0,        1091,      -10.52403534,       -7.73119497,      -7.594808539,      -7.598478642,      -5.046021296
          0,           0,        1092,      -10.51992408,      -7.721002409,       -7.59759353,      -7.602097439,      -5.041078594
          0,           0,        1093,      -10.51714589,      -7.710490175,      -7.600363403,      -7.605335729,      -5.037541628
          0,           0,        1094,      -10.51602732,      -7.700594082,      -7.603301589,      -7.608366737,      -5.035752317
          0,           0,        1095,      -10.51680329,      -7.692024504,      -7.606573305,        -7.6113666,      -5.035958233
          0,           0,        1096,       -10.5195931,      -7.685289518,      -7.610316309,       -7.61450301,      -5.038287253
          0,           0,        1097,      -10.52446931,      -7.680733037,      -7.614644541,      -7.617931346,      -5.042820024
          0,           0,        1098,      -10.53143036,      -7.678575827,      -7.619642231,      -7.621787203,      -5.049562787
          0,           0,        1099,      -10.54044521,      -7.678949317,      -7.625367934,       -7.62618498,      -5.058489551
          0,           0,        1100,      -10.55139922,      -7.681922695,      -7.631849834,      -7.631212043,      -5.069492913
          0,           0,        1101,       -10.5641642,      -7.687519818,      -7.639094325,      -7.636934836,      -5.082450307
          0,           0,        1102,      -10.57853049,      -7.695727921,      -7.647083718,      -7.643396579,      -5.097157441
          0,           0,        1103,        -10.594232,      -7.706497266,       -7.65578137,      -7.650620775,      -5.113350566
          0,           0,        1104,      -10.61093352,      -7.719733896,      -7.665115623,      -7.658595819,      -5.130690319
          0,           0,        1105,      -10.62824213,      -7.735301608,      -7.674967209,      -7.667258703,      -5.148769127
          0,           0,        1106,      -10.64569049,       -7.75302222,      -7.685191324,      -7.676517082,      -5.167096232
          0,           0,        1107,      -10.66273803,      -7.772650569,      -7.695634887,      -7.686262476,      -5.185092785
          0,           0,        1108,       -10.6788041,       -7.79384376,       -7.70612799,      -7.696365529,      -5.202123471
          0,           0,        1109,      -10.69331243,      -7.816129408,       -7.71648634,      -7.706674048,      -5.217542563
          0,           0,        1110,      -10.70574282,      -7.838876434,      -7.726519898,      -7.717017771,      -5.230753457
          0,           0,        1111,      -10.71567021,      -7.861273483,      -7.736043861,      -7.727212323,      -5.241261664
          0,           0,        1112,      -10.72280844,      -7.882334201,      -7.744891272,      -7.737069932,      -5.248729076
          0,           0,        1113,       -10.7270401,      -7.900947405,      -7.752927785,      -7.746412145,      -5.253019205
          0,           0,        1114,      -10.72845706,      -7.916003878,      -7.760067632,      -7.755088362,       -5.25423486
          0,           0,        1115,       -10.7273986,      -7.926591753,      -7.766282672,      -7.762988529,      -5.252747806
          0,           0,        1116,      -10.72438848,      -7.932215304,      -7.771605111,      -7.770048734,      -5.249136385
          0,           0,        1117,      -10.72007954,       -7.93293174,      -7.776121922,      -7.776255274,      -5.244110028
          0,           0,        1118,      -10.71515458,      -7.929349768,      -7.779963962,      -7.781640881,      -5.238407674
          0,           0,        1119,      -10.71029477,      -7.922482686,      -7.783299549,       -7.78628562,      -5.232757089
          0,           0,        1120,       -10.7060745,      -7.913530272,      -7.786314717,       -7.79030692,      -5.227769873
          0,           0,        1121,      -10.70298867,      -7.903673001,      -7.789204928,      -7.793853073,      -5.223966112
          0,           0,        1122,       -10.7014374,      -7.893941291,      -7.792161067,      -7.797092507,      -5.221766319
          0,           0,        1123,      -10.70169658,      -7.885156019,        -7.7953581,      -7.800200859,      -5.221461471
          0,           0,        1124,      -10.70392652,      -7.877927233,      -7.798947926,      -7.803349678,      -5.223225324
