Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
64,0.846666,0,2.43604,-0,6.05525e-08,0,0,0,0,0,0,0.780552,0.526372,-0.0194372,0.941651,0.974417,-0.0893512,0.00103969,1.59565e-05,9.27177e-05,0.00104394,1.12933,0,0,0,0,8.69596
65,0.840991,0,2.41935,-0,6.05457e-08,0,0,0,0,0,0,0.760836,0.526372,-0.021168,0.925412,0.967741,-0.102702,0.00105753,9.78763e-06,9.0563e-05,0.00106145,1.12916,0,0,0,0,8.76618
66,0.83487,0,2.40134,-0,6.0538e-08,0,0,0,0,0,0,0.740341,0.526372,-0.0228889,0.908678,0.960536,-0.117113,0.00107946,2.48849e-06,8.81077e-05,0.00108306,1.12897,0,0,0,0,8.8373
67,0.828479,0,2.38253,-0,6.05298e-08,0,0,0,0,0,0,0.719158,0.526372,-0.0245719,0.891549,0.953011,-0.132162,0.00110557,-6.24833e-06,8.47924e-05,0.00110883,1.12876,0,0,0,0,8.92096
68,0.822175,0,2.36398,-0,6.05216e-08,0,0,0,0,0,0,0.697392,0.526372,-0.0261785,0.874133,0.945591,-0.147003,0.00113534,-1.6363e-05,8.00167e-05,0.00113828,1.12856,0,0,0,0,9.01482
69,0.816635,0,2.3477,-0,6.05149e-08,0,0,0,0,0,0,0.675157,0.526372,-0.0276629,0.856545,0.939079,-0.160026,0.0011671,-2.73776e-05,7.32124e-05,0.00116972,1.12839,0,0,0,0,9.11577
70,0.812675,0,2.3361,-0,6.05106e-08,0,0,0,0,0,0,0.652574,0.526372,-0.0289765,0.838904,0.934438,-0.169308,0.00119693,-3.83125e-05,6.39319e-05,0.00119925,1.12829,0,0,0,0,9.20623
71,0.811136,0,2.3316,-0,6.05091e-08,0,0,0,0,0,0,0.629772,0.526372,-0.030074,0.821331,0.93264,-0.172905,0.00122324,-4.79951e-05,5.22577e-05,0.00122529,1.12825,0,0,0,0,9.28924
72,0.81254,0,2.33571,-0,6.05107e-08,0,0,0,0,0,0,0.606886,0.526372,-0.0309202,0.803949,0.934285,-0.169615,0.00124456,-5.53194e-05,3.86312e-05,0.00124639,1.12829,0,0,0,0,9.37104
73,0.816998,0,2.34876,-0,6.05151e-08,0,0,0,0,0,0,0.584054,0.526372,-0.031494,0.786879,0.939502,-0.15918,0.00126054,-5.95716e-05,2.37993e-05,0.00126217,1.1284,0,0,0,0,9.4404
74,0.925789,0,2.67568,-0,6.07574e-08,0,0,0,0,0,0,0.925255,0.526372,0.00374985,1.06451,1.07027,0.102356,7.39815e-05,0.000211338,-1.92578e-06,0.000223921,1.13441,0,0,0,0,4.05404
75,0.92995,0,2.68692,-0,6.07441e-08,0,0,0,0,0,0,0.935006,0.526372,0.00247543,1.07299,1.07477,0.11135,7.49419e-05,0.000208236,-2.19371e-06,0.000221321,1.13407,0,0,0,0,4.04246
76,0.934623,0,2.69886,-0,6.07176e-08,0,0,0,0,0,0,0.944321,0.526372,0.00123603,1.08112,1.07954,0.120904,0.000129028,0.000197835,-9.90461e-06,0.0002364,1.13342,0,0,0,0,4.19656
77,1.10408,0,3.19594,-0,6.08284e-08,0,0,0,0,0,0,0.311179,0.526372,-0.0124685,0.611601,1.27837,0.518565,0.00138487,0.000350918,-0.000725204,0.00160216,1.13617,0,0,0,0,9.75322
78,1.18196,0,3.42507,-0,6.08782e-08,0,0,0,0,0,0,0.307392,0.526372,-0.00955094,0.60963,1.37003,0.70187,0.00101134,0.000603448,-0.000622875,0.00133226,1.1374,0,0,0,0,8.97521
79,1.23404,0,3.57825,-0,6.0907e-08,0,0,0,0,0,0,0.304765,0.526372,-0.00644076,0.608269,1.4313,0.824413,0.000624589,0.000816614,-0.000231764,0.00105389,1.13812,0,0,0,0,8.01748
80,1.23445,0,3.57928,-0,6.09047e-08,0,0,0,0,0,0,0.303195,0.526372,-0.00324424,0.607458,1.43171,0.825235,0.000390312,0.000895852,0.00038321,0.00104964,1.13806,0,0,0,0,7.96156
81,0.528373,0,1.51443,-0,6.03765e-08,0,0,0,0,0,0,0.517279,0.526372,0.0316114,0.738677,0.605771,-0.826643,0.00124322,5.91461e-05,1.7064e-05,0.00124474,1.12497,0,0,0,0,7.49941
82,0.535784,0,1.53584,-0,6.03819e-08,0,0,0,0,0,0,0.539112,0.526372,0.0318223,0.754137,0.614334,-0.809516,0.00129335,4.97575e-05,4.44772e-06,0.00129431,1.12511,0,0,0,0,7.72423
83,0.533298,0,1.52777,-0,6.03547e-08,0,0,0,0,0,0,0.561416,0.526372,0.0317909,0.770238,0.611108,-0.815968,0.00135387,3.11305e-05,-1.0237e-05,0.00135427,1.12443,0,0,0,0,7.90645
84,0.528069,0,1.5118,-0,6.03249e-08,0,0,0,0,0,0,0.584054,0.526372,0.031494,0.786879,0.604719,-0.828748,0.00140989,1.48108e-05,-2.70833e-05,0.00141023,1.1237,0,0,0,0,8.04312
85,0.529954,0,1.51937,-0,6.03897e-08,0,0,0,0,0,0,0.606886,0.526372,0.0309202,0.803949,0.60775,-0.822685,0.00115785,1.09205e-05,-3.59665e-05,0.00115846,1.1253,0,0,0,0,7.29322
86,0.562108,0,1.61473,-0,6.04786e-08,0,0,0,0,0,0,0.629772,0.526372,0.030074,0.821331,0.645892,-0.746401,0.000811225,4.36686e-05,-3.43141e-05,0.000813124,1.1275,0,0,0,0,6.27006
87,0.636297,0,1.83103,-0,6.0558e-08,0,0,0,0,0,0,0.652574,0.526372,0.0289765,0.838904,0.732412,-0.573361,0.000409476,0.000120937,-2.06655e-05,0.000427462,1.12946,0,0,0,0,4.86388
