Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
75,0.921765,0,2.64768,-0,6.06748e-08,0,0,0,0,0,0,0.929921,0.65,0.00750901,1.1346,1.05907,0.0911159,0.000458949,0.000140053,-5.06772e-05,0.000482511,1.13364,0,0,0,0,5.9741
76,0.931007,0,2.67475,-0,6.06837e-08,0,0,0,0,0,0,0.941201,0.65,0.00612263,1.14385,1.0699,0.11277,0.000415283,0.000148905,-4.65666e-05,0.000443622,1.13386,0,0,0,0,5.73793
77,0.93983,0,2.70056,-0,6.06914e-08,0,0,0,0,0,0,0.951675,0.65,0.00479854,1.15248,1.08022,0.133414,0.000372907,0.000157216,-4.19642e-05,0.000406863,1.13405,0,0,0,0,5.5071
78,0.599275,0,1.71077,-0,6.03924e-08,0,0,0,0,0,0,0.468451,0.65,0.0252657,0.801614,0.68431,-0.658412,0.0013786,9.24548e-06,0.00010202,0.0013824,1.12664,0,0,0,0,8.11561
79,0.616214,0,1.75913,-0,6.03934e-08,0,0,0,0,0,0,0.484052,0.65,0.0263351,0.810864,0.703653,-0.619727,0.00139976,2.9763e-06,8.80485e-05,0.00140253,1.12666,0,0,0,0,8.35846
80,0.61975,0,1.76828,-0,6.03693e-08,0,0,0,0,0,0,0.500723,0.65,0.0272988,0.820956,0.707314,-0.612404,0.00145936,-1.79253e-05,7.77508e-05,0.00146153,1.12607,0,0,0,0,8.62066
81,0.617306,0,1.76032,-0,6.03437e-08,0,0,0,0,0,0,0.518383,0.65,0.0281472,0.831873,0.704128,-0.618777,0.00150628,-4.06812e-05,6.66683e-05,0.00150831,1.12544,0,0,0,0,8.79131
82,0.612884,0,1.74677,-0,6.03193e-08,0,0,0,0,0,0,0.536941,0.65,0.0288672,0.843587,0.698709,-0.629613,0.00153859,-6.01641e-05,5.43032e-05,0.00154073,1.12483,0,0,0,0,8.90073
83,0.607169,0,1.72953,-0,6.02942e-08,0,0,0,0,0,0,0.556296,0.65,0.0294397,0.856056,0.691813,-0.643407,0.00156965,-7.71981e-05,4.07729e-05,0.00157208,1.12421,0,0,0,0,8.98944
84,0.901412,0,2.59002,-0,6.06889e-08,0,0,0,0,0,0,0.386573,0.65,-0.0141486,0.756399,1.03601,0.0449866,0.00183364,-2.5212e-05,-0.000725757,0.0019722,1.13399,0,0,0,0,9.98177
85,0.990149,0,2.84846,-0,6.07446e-08,0,0,0,0,0,0,0.381788,0.65,-0.0117697,0.753924,1.13939,0.251738,0.00171622,0.000160182,-0.000996633,0.00199107,1.13537,0,0,0,0,10.2065
86,1.09796,0,3.16322,-0,6.08114e-08,0,0,0,0,0,0,0.378213,0.65,-0.00901567,0.752081,1.26529,0.503548,0.00134269,0.000455775,-0.00101441,0.00174344,1.13704,0,0,0,0,9.90455
87,1.19102,0,3.43534,-0,6.08649e-08,0,0,0,0,0,0,0.375733,0.65,-0.00607979,0.750808,1.37414,0.721244,0.000870287,0.000725137,-0.00068019,0.00132132,1.13837,0,0,0,0,8.94355
