"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         242,      -4.565673744,      -3.776599696,      -3.821026877,      -2.517682533,      -10.65563363
          0,           0,         243,      -4.568801406,      -3.778920923,      -3.821783539,      -2.520913766,      -10.65297632
          0,           0,         244,      -4.572194503,      -3.781507655,      -3.822571405,      -2.524431229,      -10.65026799
          0,           0,         245,      -4.575806777,      -3.784333625,      -3.823411942,      -2.528186057,      -10.64749619
          0,           0,         246,      -4.579579196,      -3.787362487,      -3.824329673,      -2.532116511,      -10.64488332
          0,           0,         247,      -4.583439866,      -3.790550253,      -3.825350515,      -2.536147899,       -10.6422598
          0,           0,         248,       -4.58730483,      -3.793847238,      -3.826500097,      -2.540193435,       -10.6396165
          0,           0,         249,      -4.591079379,      -3.797198274,      -3.827802004,      -2.544155621,      -10.63701325
          0,           0,         250,      -4.594660582,      -3.800545032,      -3.829275724,      -2.547928845,      -10.63465698
          0,           0,         251,      -4.597941116,      -3.803828824,      -3.830934723,      -2.551403249,      -10.63228911
          0,           0,         252,      -4.600814158,      -3.806993682,      -3.832784531,      -2.554469653,      -10.62983861
          0,           0,         253,      -4.603179314,      -3.809987589,      -3.834821452,      -2.557025581,      -10.62735809
          0,           0,         254,      -4.604949033,      -3.812763627,       -3.83703128,      -2.558981749,       -10.6249304
          0,           0,         255,      -4.606055205,      -3.815283306,      -3.839388326,      -2.560268734,      -10.62261326
          0,           0,         256,      -4.606455055,      -3.817517627,      -3.841855206,      -2.560842839,      -10.62023455
          0,           0,         257,      -4.606135463,      -3.819447391,      -3.844383332,      -2.560690433,      -10.61779531
          0,           0,         258,      -4.605115308,       -3.82106387,        -3.8469141,      -2.559830305,      -10.61526318
          0,           0,         259,      -4.603445303,      -3.822368286,      -3.849381007,      -2.558313427,      -10.61270102
          0,           0,         260,      -4.601205693,      -3.823372342,      -3.851712563,      -2.556220548,      -10.61013536
          0,           0,         261,      -4.598501586,      -3.824096396,      -3.853836109,      -2.553657416,      -10.60749613
          0,           0,         262,      -4.595456999,      -3.824568564,      -3.855682206,      -2.550748735,      -10.60483841
