"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,         275,      -11.36754061,      -11.01979141,      -11.69044364,      -11.83737387
          0,           0,         276,      -11.40604047,      -11.06167246,       -11.7237705,      -11.88056446
          0,           0,         277,      -11.44570352,      -11.10549602,      -11.75767735,      -11.92537012
          0,           0,         278,      -11.48639245,      -11.15127757,      -11.79204419,      -11.97167786
          0,           0,         279,      -11.52789725,      -11.19898231,      -11.82671596,      -12.01927204
          0,           0,         280,      -11.56991004,      -11.24848776,      -11.86149289,      -12.06778047
          0,           0,         281,      -11.61199924,      -11.29952878,      -11.89612305,      -12.11660938
          0,           0,         282,      -11.65358965,      -11.35162097,      -11.93029798,      -12.16487303
          0,           0,         283,      -11.69395941,      -11.40396333,      -11.96365728,      -12.21134449
          0,           0,         284,      -11.73226861,      -11.45533669,      -11.99580362,      -12.25447354
          0,           0,         285,       -11.7676345,      -11.50404734,      -12.02633084,      -12.29253671
          0,           0,         286,      -11.79926138,      -11.54801322,      -12.05486853,      -12.32396914
          0,           0,         287,      -11.82660614,      -11.58509883,      -12.08114878,      -12.34781768
          0,           0,         288,      -11.84951698,      -11.61368266,      -12.10509841,      -12.36410083
          0,           0,         289,       -11.8682407,      -11.63317961,      -12.12691253,      -12.37379453
          0,           0,         290,      -11.88326203,      -11.64416535,      -12.14699026,      -12.37840464
          0,           0,         291,      -11.89510373,      -11.64807773,      -12.16569204,       -12.3794812
          0,           0,         292,      -11.90424005,      -11.64676215,      -12.18317727,      -12.37838154
          0,           0,         293,      -11.91113338,      -11.64208433,      -12.19946891,      -12.37621743
          0,           0,         294,      -11.91631425,      -11.63570552,      -12.21457443,       -12.3738808
          0,           0,         295,      -11.92040081,      -11.62897998,      -12.22855964,      -12.37207932
          0,           0,         296,      -11.92403775,      -11.62292068,      -12.24158059,      -12.37133508
          0,           0,         297,      -11.92781563,      -11.61822035,      -12.25388388,      -12.37199085
          0,           0,         298,      -11.93221864,      -11.61531089,      -12.26577229,      -12.37425028
          0,           0,         299,      -11.93761126,      -11.61443375,      -12.27755305,      -12.37822627
          0,           0,         300,      -11.94425008,      -11.61570227,      -12.28949477,      -12.38397527
          0,           0,         301,      -11.95230487,      -11.61914858,      -12.30181499,      -12.39151942
          0,           0,         302,      -11.96187829,      -11.62475505,      -12.31469066,      -12.40086018
          0,           0,         303,      -11.97302302,       -11.6324752,      -12.32826928,      -12.41198661
          0,           0,         304,       -11.9857556,      -11.64224701,      -12.34267394,      -12.42488169
          0,           0,         305,      -12.00006776,       -11.6540013,      -12.35800208,      -12.43952275
          0,           0,         306,      -12.01593625,      -11.66766806,      -12.37432677,      -12.45588474
          0,           0,         307,      -12.03333113,      -11.68318074,      -12.39169801,      -12.47394067
          0,           0,         308,      -12.05222211,      -11.70047966,      -12.41014672,      -12.49366304
